MatchID,Season,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,HadStatError,HomeWin,AwayWin,Draw,Result,HomePoints,AwayPoints,ShotsDiff,ShotsOnTargetDiff,CornersDiff,FoulsDiff,YellowCardsDiff,RedCardsDiff,GoalDiff,HalfTimeGoalDiff,TotalGoals,HomeShotAccuracy,HomeConversion,AwayShotAccuracy,AwayConversion,ShotAccuracyDiff
6058,2016/17,2016-10-02,Leicester,Southampton,0,0,D,0,0,D,9.0,11.0,1.0,5.0,3,6,9,9,1,0,0,0,False,0,0,1,Draw,1,1,-2.0,-4.0,-3,0,1,0,0,0,0,0.1111111111111111,0.0,0.45454545454545453,0.0,-0.3434343434343434
6059,2016/17,2016-10-02,Man United,Stoke,1,1,D,0,0,D,24.0,7.0,9.0,6.0,13,2,14,9,3,0,0,0,False,0,0,1,Draw,1,1,17.0,3.0,11,5,3,0,0,0,2,0.375,0.1111111111111111,0.8571428571428571,0.16666666666666666,-0.4821428571428571
6060,2016/17,2016-10-02,Tottenham,Man City,2,0,H,2,0,H,13.0,12.0,7.0,6.0,4,3,20,10,2,2,0,0,False,1,0,0,HomeWin,3,0,1.0,1.0,1,10,0,0,2,2,2,0.5384615384615384,0.2857142857142857,0.5,0.0,0.038461538461538436
6061,2016/17,2016-10-15,Arsenal,Swansea,3,2,H,2,1,H,16.0,13.0,6.0,6.0,5,6,7,10,0,1,1,0,False,1,0,0,HomeWin,3,0,3.0,0.0,-1,-3,-1,1,1,1,5,0.375,0.5,0.46153846153846156,0.3333333333333333,-0.08653846153846156
6062,2016/17,2016-10-15,Bournemouth,Hull,6,1,H,3,1,H,22.0,11.0,10.0,4.0,5,4,8,14,0,3,0,0,False,1,0,0,HomeWin,3,0,11.0,6.0,1,-6,-3,0,5,2,7,0.45454545454545453,0.6,0.36363636363636365,0.25,0.09090909090909088
6063,2016/17,2016-10-15,Chelsea,Leicester,3,0,H,2,0,H,16.0,5.0,6.0,0.0,8,5,6,12,1,1,0,0,False,1,0,0,HomeWin,3,0,11.0,6.0,3,-6,0,0,3,2,3,0.375,0.5,0.0,,0.375
6064,2016/17,2016-10-15,Crystal Palace,West Ham,0,1,A,0,1,A,12.0,12.0,3.0,4.0,7,6,12,13,1,3,0,1,False,0,1,0,AwayWin,0,3,0.0,-1.0,1,-1,-2,-1,-1,-1,1,0.25,0.0,0.3333333333333333,0.25,-0.08333333333333331
6065,2016/17,2016-10-15,Man City,Everton,1,1,D,0,0,D,19.0,3.0,8.0,2.0,13,1,7,9,0,2,0,0,False,0,0,1,Draw,1,1,16.0,6.0,12,-2,-2,0,0,0,2,0.42105263157894735,0.125,0.6666666666666666,0.5,-0.24561403508771928
6066,2016/17,2016-10-15,Stoke,Sunderland,2,0,H,2,0,H,18.0,11.0,6.0,1.0,6,4,10,13,1,1,0,0,False,1,0,0,HomeWin,3,0,7.0,5.0,2,-3,0,0,2,2,2,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.0,0.2424242424242424
6067,2016/17,2016-10-15,West Brom,Tottenham,1,1,D,0,0,D,8.0,20.0,4.0,8.0,5,8,14,10,2,2,0,0,False,0,0,1,Draw,1,1,-12.0,-4.0,-3,4,0,0,0,0,2,0.5,0.25,0.4,0.125,0.09999999999999998
6068,2016/17,2016-10-16,Middlesbrough,Watford,0,1,A,0,0,D,10.0,4.0,3.0,2.0,4,6,15,10,4,1,0,0,False,0,1,0,AwayWin,0,3,6.0,1.0,-2,5,3,0,-1,0,1,0.3,0.0,0.5,0.5,-0.2
6069,2016/17,2016-10-16,Southampton,Burnley,3,1,H,0,0,D,34.0,6.0,14.0,1.0,8,4,11,10,1,2,0,0,False,1,0,0,HomeWin,3,0,28.0,13.0,4,1,-1,0,2,0,4,0.4117647058823529,0.21428571428571427,0.16666666666666666,1.0,0.24509803921568626
6070,2016/17,2016-10-17,Liverpool,Man United,0,0,D,0,0,D,9.0,7.0,3.0,1.0,3,1,14,20,0,4,0,0,False,0,0,1,Draw,1,1,2.0,2.0,2,-6,-4,0,0,0,0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.19047619047619047
6071,2016/17,2016-10-22,Arsenal,Middlesbrough,0,0,D,0,0,D,9.0,11.0,5.0,4.0,8,3,6,13,1,0,0,0,False,0,0,1,Draw,1,1,-2.0,1.0,5,-7,1,0,0,0,0,0.5555555555555556,0.0,0.36363636363636365,0.0,0.19191919191919193
6072,2016/17,2016-10-22,Bournemouth,Tottenham,0,0,D,0,0,D,8.0,16.0,1.0,4.0,7,4,10,15,2,4,0,0,False,0,0,1,Draw,1,1,-8.0,-3.0,3,-5,-2,0,0,0,0,0.125,0.0,0.25,0.0,-0.125
6073,2016/17,2016-10-22,Burnley,Everton,2,1,H,1,0,H,9.0,20.0,3.0,8.0,2,8,16,15,2,3,0,0,False,1,0,0,HomeWin,3,0,-11.0,-5.0,-6,1,-1,0,1,1,3,0.3333333333333333,0.6666666666666666,0.4,0.125,-0.06666666666666671
6074,2016/17,2016-10-22,Hull,Stoke,0,2,A,0,1,A,9.0,12.0,2.0,6.0,5,7,16,8,2,3,0,0,False,0,1,0,AwayWin,0,3,-3.0,-4.0,-2,8,-1,0,-2,-1,2,0.2222222222222222,0.0,0.5,0.3333333333333333,-0.2777777777777778
6075,2016/17,2016-10-22,Leicester,Crystal Palace,3,1,H,1,0,H,17.0,23.0,4.0,7.0,8,8,10,8,0,0,0,0,False,1,0,0,HomeWin,3,0,-6.0,-3.0,0,2,0,0,2,1,4,0.23529411764705882,0.75,0.30434782608695654,0.14285714285714285,-0.06905370843989772
6076,2016/17,2016-10-22,Liverpool,West Brom,2,1,H,2,0,H,21.0,6.0,7.0,1.0,3,2,9,13,1,3,0,0,False,1,0,0,HomeWin,3,0,15.0,6.0,1,-4,-2,0,1,2,3,0.3333333333333333,0.2857142857142857,0.16666666666666666,1.0,0.16666666666666666
6077,2016/17,2016-10-22,Swansea,Watford,0,0,D,0,0,D,11.0,10.0,5.0,2.0,7,2,15,16,2,1,0,0,False,0,0,1,Draw,1,1,1.0,3.0,5,-1,1,0,0,0,0,0.45454545454545453,0.0,0.2,0.0,0.2545454545454545
6078,2016/17,2016-10-22,West Ham,Sunderland,1,0,H,0,0,D,20.0,10.0,3.0,2.0,6,2,10,13,2,5,0,0,False,1,0,0,HomeWin,3,0,10.0,1.0,4,-3,-3,0,1,0,1,0.15,0.3333333333333333,0.2,0.0,-0.05000000000000002
6079,2016/17,2016-10-23,Chelsea,Man United,4,0,H,2,0,H,14.0,16.0,6.0,5.0,5,7,7,17,3,2,0,0,False,1,0,0,HomeWin,3,0,-2.0,1.0,-2,-10,1,0,4,2,4,0.42857142857142855,0.6666666666666666,0.3125,0.0,0.11607142857142855
6080,2016/17,2016-10-23,Man City,Southampton,1,1,D,0,1,A,14.0,6.0,3.0,2.0,10,3,11,10,3,3,0,0,False,0,0,1,Draw,1,1,8.0,1.0,7,1,0,0,0,-1,2,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.5,-0.11904761904761904
6081,2016/17,2016-10-29,Crystal Palace,Liverpool,2,4,A,2,3,A,7.0,17.0,6.0,10.0,3,3,15,5,1,2,0,0,False,0,1,0,AwayWin,0,3,-10.0,-4.0,0,10,-1,0,-2,-1,6,0.8571428571428571,0.3333333333333333,0.5882352941176471,0.4,0.26890756302521
6082,2016/17,2016-10-29,Man United,Burnley,0,0,D,0,0,D,37.0,7.0,11.0,1.0,19,1,12,9,1,3,1,0,False,0,0,1,Draw,1,1,30.0,10.0,18,3,-2,1,0,0,0,0.2972972972972973,0.0,0.14285714285714285,0.0,0.15444015444015446
6083,2016/17,2016-10-29,Middlesbrough,Bournemouth,2,0,H,1,0,H,10.0,15.0,3.0,3.0,4,7,3,5,1,1,0,0,False,1,0,0,HomeWin,3,0,-5.0,0.0,-3,-2,0,0,2,1,2,0.3,0.6666666666666666,0.2,0.0,0.09999999999999998
6084,2016/17,2016-10-29,Sunderland,Arsenal,1,4,A,0,1,A,3.0,21.0,1.0,7.0,0,8,9,13,4,3,0,0,False,0,1,0,AwayWin,0,3,-18.0,-6.0,-8,-4,1,0,-3,-1,5,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.0
6085,2016/17,2016-10-29,Tottenham,Leicester,1,1,D,1,0,H,22.0,6.0,5.0,1.0,8,1,11,20,3,4,0,0,False,0,0,1,Draw,1,1,16.0,4.0,7,-9,-1,0,0,1,2,0.22727272727272727,0.2,0.16666666666666666,1.0,0.06060606060606061
6086,2016/17,2016-10-29,Watford,Hull,1,0,H,0,0,D,22.0,8.0,0.0,2.0,7,2,13,8,1,2,0,0,False,1,0,0,HomeWin,3,0,14.0,-2.0,5,5,-1,0,1,0,1,0.0,,0.25,0.0,-0.25
6087,2016/17,2016-10-29,West Brom,Man City,0,4,A,0,2,A,9.0,21.0,1.0,8.0,1,7,17,10,4,3,0,0,False,0,1,0,AwayWin,0,3,-12.0,-7.0,-6,7,1,0,-4,-2,4,0.1111111111111111,0.0,0.38095238095238093,0.5,-0.2698412698412698
6088,2016/17,2016-10-30,Everton,West Ham,2,0,H,0,0,D,17.0,13.0,6.0,3.0,8,8,15,12,2,3,0,0,False,1,0,0,HomeWin,3,0,4.0,3.0,0,3,-1,0,2,0,2,0.35294117647058826,0.3333333333333333,0.23076923076923078,0.0,0.12217194570135748
6089,2016/17,2016-10-30,Southampton,Chelsea,0,2,A,0,1,A,9.0,13.0,1.0,7.0,7,3,13,16,0,0,0,0,False,0,1,0,AwayWin,0,3,-4.0,-6.0,4,-3,0,0,-2,-1,2,0.1111111111111111,0.0,0.5384615384615384,0.2857142857142857,-0.42735042735042733
6090,2016/17,2016-10-31,Stoke,Swansea,3,1,H,1,1,D,17.0,14.0,4.0,6.0,6,4,7,14,2,0,0,0,False,1,0,0,HomeWin,3,0,3.0,-2.0,2,-7,2,0,2,0,4,0.23529411764705882,0.75,0.42857142857142855,0.16666666666666666,-0.19327731092436973
6091,2016/17,2016-11-05,Bournemouth,Sunderland,1,2,A,1,1,D,22.0,9.0,7.0,4.0,12,2,14,17,3,2,0,1,False,0,1,0,AwayWin,0,3,13.0,3.0,10,-3,1,-1,-1,0,3,0.3181818181818182,0.14285714285714285,0.4444444444444444,0.5,-0.12626262626262624
6092,2016/17,2016-11-05,Burnley,Crystal Palace,3,2,H,2,0,H,14.0,16.0,7.0,5.0,4,7,11,12,1,2,0,0,False,1,0,0,HomeWin,3,0,-2.0,2.0,-3,-1,-1,0,1,2,5,0.5,0.42857142857142855,0.3125,0.4,0.1875
6093,2016/17,2016-11-05,Chelsea,Everton,5,0,H,3,0,H,21.0,1.0,9.0,0.0,4,2,5,16,0,3,0,0,False,1,0,0,HomeWin,3,0,20.0,9.0,2,-11,-3,0,5,3,5,0.42857142857142855,0.5555555555555556,0.0,,0.42857142857142855
6094,2016/17,2016-11-05,Man City,Middlesbrough,1,1,D,1,0,H,25.0,5.0,7.0,3.0,8,2,7,15,1,3,0,0,False,0,0,1,Draw,1,1,20.0,4.0,6,-8,-2,0,0,1,2,0.28,0.14285714285714285,0.6,0.3333333333333333,-0.31999999999999995
6095,2016/17,2016-11-05,West Ham,Stoke,1,1,D,0,0,D,9.0,12.0,2.0,4.0,6,4,11,10,4,1,0,0,False,0,0,1,Draw,1,1,-3.0,-2.0,2,1,3,0,0,0,2,0.2222222222222222,0.5,0.3333333333333333,0.25,-0.1111111111111111
6096,2016/17,2016-11-06,Arsenal,Tottenham,1,1,D,1,0,H,15.0,10.0,2.0,3.0,7,2,11,17,1,2,0,0,False,0,0,1,Draw,1,1,5.0,-1.0,5,-6,-1,0,0,1,2,0.13333333333333333,0.5,0.3,0.3333333333333333,-0.16666666666666666
6097,2016/17,2016-11-06,Hull,Southampton,2,1,H,0,1,A,6.0,19.0,2.0,7.0,1,10,13,15,0,5,0,0,False,1,0,0,HomeWin,3,0,-13.0,-5.0,-9,-2,-5,0,1,-1,3,0.3333333333333333,1.0,0.3684210526315789,0.14285714285714285,-0.03508771929824561
6098,2016/17,2016-11-06,Leicester,West Brom,1,2,A,0,0,D,5.0,11.0,2.0,5.0,5,6,8,8,0,2,0,0,False,0,1,0,AwayWin,0,3,-6.0,-3.0,-1,0,-2,0,-1,0,3,0.4,0.5,0.45454545454545453,0.4,-0.05454545454545451
6099,2016/17,2016-11-06,Liverpool,Watford,6,1,H,3,0,H,28.0,11.0,17.0,8.0,6,3,14,10,1,2,0,0,False,1,0,0,HomeWin,3,0,17.0,9.0,3,4,-1,0,5,3,7,0.6071428571428571,0.35294117647058826,0.7272727272727273,0.125,-0.1201298701298702
6100,2016/17,2016-11-06,Swansea,Man United,1,3,A,0,3,A,6.0,9.0,1.0,3.0,2,0,9,16,0,2,0,0,False,0,1,0,AwayWin,0,3,-3.0,-2.0,2,-7,-2,0,-2,-3,4,0.16666666666666666,1.0,0.3333333333333333,1.0,-0.16666666666666666
6101,2016/17,2016-11-19,Crystal Palace,Man City,1,2,A,0,1,A,9.0,10.0,2.0,4.0,2,7,12,15,1,2,0,0,False,0,1,0,AwayWin,0,3,-1.0,-2.0,-5,-3,-1,0,-1,-1,3,0.2222222222222222,0.5,0.4,0.5,-0.1777777777777778
6102,2016/17,2016-11-19,Everton,Swansea,1,1,D,0,1,A,14.0,5.0,6.0,3.0,10,3,13,12,4,2,0,0,False,0,0,1,Draw,1,1,9.0,3.0,7,1,2,0,0,-1,2,0.42857142857142855,0.16666666666666666,0.6,0.3333333333333333,-0.17142857142857143
6103,2016/17,2016-11-19,Man United,Arsenal,1,1,D,0,0,D,12.0,5.0,5.0,1.0,10,4,14,11,3,3,0,0,False,0,0,1,Draw,1,1,7.0,4.0,6,3,0,0,0,0,2,0.4166666666666667,0.2,0.2,1.0,0.21666666666666667
6104,2016/17,2016-11-19,Southampton,Liverpool,0,0,D,0,0,D,3.0,15.0,0.0,2.0,1,8,8,11,1,1,0,0,False,0,0,1,Draw,1,1,-12.0,-2.0,-7,-3,0,0,0,0,0,0.0,,0.13333333333333333,0.0,-0.13333333333333333
6105,2016/17,2016-11-19,Stoke,Bournemouth,0,1,A,0,1,A,14.0,9.0,6.0,2.0,3,4,17,10,3,2,0,0,False,0,1,0,AwayWin,0,3,5.0,4.0,-1,7,1,0,-1,-1,1,0.42857142857142855,0.0,0.2222222222222222,0.5,0.20634920634920634
6106,2016/17,2016-11-19,Sunderland,Hull,3,0,H,1,0,H,11.0,17.0,4.0,7.0,2,8,9,8,1,0,1,0,False,1,0,0,HomeWin,3,0,-6.0,-3.0,-6,1,1,1,3,1,3,0.36363636363636365,0.75,0.4117647058823529,0.0,-0.048128342245989275
6107,2016/17,2016-11-19,Tottenham,West Ham,3,2,H,0,1,A,14.0,11.0,6.0,3.0,4,5,13,16,3,2,0,1,False,1,0,0,HomeWin,3,0,3.0,3.0,-1,-3,1,-1,1,-1,5,0.42857142857142855,0.5,0.2727272727272727,0.6666666666666666,0.15584415584415584
6108,2016/17,2016-11-19,Watford,Leicester,2,1,H,2,1,H,10.0,10.0,3.0,2.0,4,6,12,18,2,3,0,0,False,1,0,0,HomeWin,3,0,0.0,1.0,-2,-6,-1,0,1,1,3,0.3,0.6666666666666666,0.2,0.5,0.09999999999999998
6109,2016/17,2016-11-20,Middlesbrough,Chelsea,0,1,A,0,1,A,12.0,13.0,1.0,3.0,2,3,13,10,2,3,0,0,False,0,1,0,AwayWin,0,3,-1.0,-2.0,-1,3,-1,0,-1,-1,1,0.08333333333333333,0.0,0.23076923076923078,0.3333333333333333,-0.14743589743589747
6110,2016/17,2016-11-21,West Brom,Burnley,4,0,H,3,0,H,16.0,5.0,6.0,2.0,4,3,12,12,0,0,0,0,False,1,0,0,HomeWin,3,0,11.0,4.0,1,0,0,0,4,3,4,0.375,0.6666666666666666,0.4,0.0,-0.025000000000000022
6111,2016/17,2016-11-26,Burnley,Man City,1,2,A,1,1,D,10.0,21.0,5.0,5.0,5,8,5,15,2,3,0,0,False,0,1,0,AwayWin,0,3,-11.0,0.0,-3,-10,-1,0,-1,0,3,0.5,0.2,0.23809523809523808,0.4,0.2619047619047619
6112,2016/17,2016-11-26,Chelsea,Tottenham,2,1,H,1,1,D,9.0,12.0,5.0,6.0,3,8,13,16,2,1,0,0,False,1,0,0,HomeWin,3,0,-3.0,-1.0,-5,-3,1,0,1,0,3,0.5555555555555556,0.4,0.5,0.16666666666666666,0.05555555555555558
6113,2016/17,2016-11-26,Hull,West Brom,1,1,D,0,1,A,10.0,11.0,4.0,2.0,2,6,7,10,3,2,0,0,False,0,0,1,Draw,1,1,-1.0,2.0,-4,-3,1,0,0,-1,2,0.4,0.25,0.18181818181818182,0.5,0.2181818181818182
6114,2016/17,2016-11-26,Leicester,Middlesbrough,2,2,D,1,1,D,11.0,6.0,3.0,2.0,2,3,15,12,4,4,0,0,False,0,0,1,Draw,1,1,5.0,1.0,-1,3,0,0,0,0,4,0.2727272727272727,0.6666666666666666,0.3333333333333333,1.0,-0.06060606060606061
6115,2016/17,2016-11-26,Liverpool,Sunderland,2,0,H,0,0,D,27.0,6.0,7.0,1.0,9,4,5,9,1,3,0,0,False,1,0,0,HomeWin,3,0,21.0,6.0,5,-4,-2,0,2,0,2,0.25925925925925924,0.2857142857142857,0.16666666666666666,0.0,0.09259259259259259
6116,2016/17,2016-11-26,Swansea,Crystal Palace,5,4,H,1,1,D,18.0,12.0,9.0,4.0,10,6,12,24,4,5,0,0,False,1,0,0,HomeWin,3,0,6.0,5.0,4,-12,-1,0,1,0,9,0.5,0.5555555555555556,0.3333333333333333,1.0,0.16666666666666669
6117,2016/17,2016-11-27,Arsenal,Bournemouth,3,1,H,1,1,D,16.0,9.0,3.0,3.0,3,10,12,13,3,5,0,0,False,1,0,0,HomeWin,3,0,7.0,0.0,-7,-1,-2,0,2,0,4,0.1875,1.0,0.3333333333333333,0.3333333333333333,-0.14583333333333331
6118,2016/17,2016-11-27,Man United,West Ham,1,1,D,1,1,D,17.0,6.0,8.0,2.0,8,4,16,16,3,1,0,0,False,0,0,1,Draw,1,1,11.0,6.0,4,0,2,0,0,0,2,0.47058823529411764,0.125,0.3333333333333333,0.5,0.13725490196078433
6119,2016/17,2016-11-27,Southampton,Everton,1,0,H,1,0,H,17.0,13.0,7.0,1.0,5,2,11,15,0,2,0,0,False,1,0,0,HomeWin,3,0,4.0,6.0,3,-4,-2,0,1,1,1,0.4117647058823529,0.14285714285714285,0.07692307692307693,0.0,0.334841628959276
6120,2016/17,2016-11-27,Watford,Stoke,0,1,A,0,1,A,11.0,14.0,2.0,1.0,3,3,24,14,3,0,1,0,False,0,1,0,AwayWin,0,3,-3.0,1.0,0,10,3,1,-1,-1,1,0.18181818181818182,0.0,0.07142857142857142,1.0,0.1103896103896104
6121,2016/17,2016-12-03,Crystal Palace,Southampton,3,0,H,2,0,H,9.0,17.0,4.0,3.0,4,9,11,13,3,1,0,0,False,1,0,0,HomeWin,3,0,-8.0,1.0,-5,-2,2,0,3,2,3,0.4444444444444444,0.75,0.17647058823529413,0.0,0.26797385620915026
6122,2016/17,2016-12-03,Man City,Chelsea,1,3,A,1,0,H,14.0,10.0,5.0,4.0,9,2,14,9,2,3,2,0,False,0,1,0,AwayWin,0,3,4.0,1.0,7,5,-1,2,-2,1,4,0.35714285714285715,0.2,0.4,0.75,-0.04285714285714287
6123,2016/17,2016-12-03,Stoke,Burnley,2,0,H,2,0,H,10.0,14.0,4.0,4.0,4,9,7,13,3,2,0,0,False,1,0,0,HomeWin,3,0,-4.0,0.0,-5,-6,1,0,2,2,2,0.4,0.5,0.2857142857142857,0.0,0.11428571428571432
6124,2016/17,2016-12-03,Sunderland,Leicester,2,1,H,0,0,D,22.0,17.0,6.0,5.0,3,4,8,12,3,1,0,0,False,1,0,0,HomeWin,3,0,5.0,1.0,-1,-4,2,0,1,0,3,0.2727272727272727,0.3333333333333333,0.29411764705882354,0.2,-0.021390374331550832
6125,2016/17,2016-12-03,Tottenham,Swansea,5,0,H,2,0,H,28.0,1.0,15.0,0.0,5,0,11,17,0,4,0,0,False,1,0,0,HomeWin,3,0,27.0,15.0,5,-6,-4,0,5,2,5,0.5357142857142857,0.3333333333333333,0.0,,0.5357142857142857
6126,2016/17,2016-12-03,West Brom,Watford,3,1,H,2,0,H,11.0,17.0,3.0,5.0,3,4,12,8,2,1,0,1,False,1,0,0,HomeWin,3,0,-6.0,-2.0,-1,4,1,-1,2,2,4,0.2727272727272727,1.0,0.29411764705882354,0.2,-0.021390374331550832
6127,2016/17,2016-12-03,West Ham,Arsenal,1,5,A,0,1,A,10.0,19.0,3.0,10.0,3,2,10,11,3,3,0,0,False,0,1,0,AwayWin,0,3,-9.0,-7.0,1,-1,0,0,-4,-1,6,0.3,0.3333333333333333,0.5263157894736842,0.5,-0.2263157894736842
6128,2016/17,2016-12-04,Bournemouth,Liverpool,4,3,H,0,2,A,12.0,10.0,8.0,3.0,4,9,9,17,2,2,0,0,False,1,0,0,HomeWin,3,0,2.0,5.0,-5,-8,0,0,1,-2,7,0.6666666666666666,0.5,0.3,1.0,0.36666666666666664
6129,2016/17,2016-12-04,Everton,Man United,1,1,D,0,1,A,13.0,10.0,6.0,2.0,6,3,13,11,2,3,0,0,False,0,0,1,Draw,1,1,3.0,4.0,3,2,-1,0,0,-1,2,0.46153846153846156,0.16666666666666666,0.2,0.5,0.26153846153846155
6130,2016/17,2016-12-05,Middlesbrough,Hull,1,0,H,0,0,D,16.0,6.0,4.0,2.0,13,7,6,11,1,1,0,0,False,1,0,0,HomeWin,3,0,10.0,2.0,6,-5,0,0,1,0,1,0.25,0.25,0.3333333333333333,0.0,-0.08333333333333331
6131,2016/17,2016-12-10,Arsenal,Stoke,3,1,H,1,1,D,21.0,12.0,6.0,5.0,7,7,9,6,0,0,0,0,False,1,0,0,HomeWin,3,0,9.0,1.0,0,3,0,0,2,0,4,0.2857142857142857,0.5,0.4166666666666667,0.2,-0.130952380952381
6132,2016/17,2016-12-10,Burnley,Bournemouth,3,2,H,2,1,H,16.0,17.0,7.0,4.0,4,11,14,18,2,2,0,0,False,1,0,0,HomeWin,3,0,-1.0,3.0,-7,-4,0,0,1,1,5,0.4375,0.42857142857142855,0.23529411764705882,0.5,0.20220588235294118
6133,2016/17,2016-12-10,Hull,Crystal Palace,3,3,D,1,0,H,15.0,14.0,6.0,6.0,4,7,16,14,2,4,0,0,False,0,0,1,Draw,1,1,1.0,0.0,-3,2,-2,0,0,1,6,0.4,0.5,0.42857142857142855,0.5,-0.028571428571428525
6134,2016/17,2016-12-10,Leicester,Man City,4,2,H,3,0,H,10.0,19.0,6.0,4.0,3,11,10,7,2,1,0,0,False,1,0,0,HomeWin,3,0,-9.0,2.0,-8,3,1,0,2,3,6,0.6,0.6666666666666666,0.21052631578947367,0.5,0.3894736842105263
6135,2016/17,2016-12-10,Swansea,Sunderland,3,0,H,0,0,D,14.0,11.0,5.0,2.0,7,4,10,8,1,2,0,0,False,1,0,0,HomeWin,3,0,3.0,3.0,3,2,-1,0,3,0,3,0.35714285714285715,0.6,0.18181818181818182,0.0,0.17532467532467533
6136,2016/17,2016-12-10,Watford,Everton,3,2,H,1,1,D,11.0,11.0,6.0,4.0,2,4,11,16,2,2,0,0,False,1,0,0,HomeWin,3,0,0.0,2.0,-2,-5,0,0,1,0,5,0.5454545454545454,0.5,0.36363636363636365,0.5,0.18181818181818177
6137,2016/17,2016-12-11,Chelsea,West Brom,1,0,H,0,0,D,12.0,6.0,2.0,1.0,3,1,6,10,2,4,0,0,False,1,0,0,HomeWin,3,0,6.0,1.0,2,-4,-2,0,1,0,1,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0
6138,2016/17,2016-12-11,Liverpool,West Ham,2,2,D,1,2,A,18.0,7.0,3.0,3.0,11,4,7,8,2,0,0,0,False,0,0,1,Draw,1,1,11.0,0.0,7,-1,2,0,0,-1,4,0.16666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,-0.26190476190476186
6139,2016/17,2016-12-11,Man United,Tottenham,1,0,H,1,0,H,15.0,12.0,5.0,4.0,3,8,19,17,3,3,0,0,False,1,0,0,HomeWin,3,0,3.0,1.0,-5,2,0,0,1,1,1,0.3333333333333333,0.2,0.3333333333333333,0.0,0.0
6140,2016/17,2016-12-11,Southampton,Middlesbrough,1,0,H,0,0,D,14.0,6.0,3.0,2.0,4,2,14,12,4,3,0,0,False,1,0,0,HomeWin,3,0,8.0,1.0,2,2,1,0,1,0,1,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.0,-0.11904761904761904
6141,2016/17,2016-12-13,Bournemouth,Leicester,1,0,H,1,0,H,9.0,12.0,3.0,4.0,4,11,5,15,0,3,0,0,False,1,0,0,HomeWin,3,0,-3.0,-1.0,-7,-10,-3,0,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
6142,2016/17,2016-12-13,Everton,Arsenal,2,1,H,1,1,D,14.0,9.0,4.0,3.0,8,3,10,10,1,1,1,0,False,1,0,0,HomeWin,3,0,5.0,1.0,5,0,0,1,1,0,3,0.2857142857142857,0.5,0.3333333333333333,0.3333333333333333,-0.047619047619047616
6143,2016/17,2016-12-14,Crystal Palace,Man United,1,2,A,0,1,A,6.0,16.0,3.0,6.0,1,8,16,10,2,2,0,0,False,0,1,0,AwayWin,0,3,-10.0,-3.0,-7,6,0,0,-1,-1,3,0.5,0.3333333333333333,0.375,0.3333333333333333,0.125
6144,2016/17,2016-12-14,Man City,Watford,2,0,H,1,0,H,13.0,5.0,7.0,2.0,5,2,16,20,1,2,0,0,False,1,0,0,HomeWin,3,0,8.0,5.0,3,-4,-1,0,2,1,2,0.5384615384615384,0.2857142857142857,0.4,0.0,0.1384615384615384
6145,2016/17,2016-12-14,Middlesbrough,Liverpool,0,3,A,0,1,A,8.0,15.0,3.0,4.0,5,2,11,14,1,0,0,0,False,0,1,0,AwayWin,0,3,-7.0,-1.0,3,-3,1,0,-3,-1,3,0.375,0.0,0.26666666666666666,0.75,0.10833333333333334
6146,2016/17,2016-12-14,Stoke,Southampton,0,0,D,0,0,D,5.0,15.0,3.0,4.0,3,11,9,10,1,2,1,0,False,0,0,1,Draw,1,1,-10.0,-1.0,-8,-1,-1,1,0,0,0,0.6,0.0,0.26666666666666666,0.0,0.3333333333333333
6147,2016/17,2016-12-14,Sunderland,Chelsea,0,1,A,0,1,A,8.0,19.0,3.0,6.0,5,5,15,10,3,2,0,0,False,0,1,0,AwayWin,0,3,-11.0,-3.0,0,5,1,0,-1,-1,1,0.375,0.0,0.3157894736842105,0.16666666666666666,0.05921052631578949
6148,2016/17,2016-12-14,Tottenham,Hull,3,0,H,1,0,H,27.0,10.0,9.0,5.0,5,5,6,14,0,2,0,0,False,1,0,0,HomeWin,3,0,17.0,4.0,0,-8,-2,0,3,1,3,0.3333333333333333,0.3333333333333333,0.5,0.0,-0.16666666666666669
6149,2016/17,2016-12-14,West Brom,Swansea,3,1,H,0,0,D,13.0,8.0,4.0,4.0,0,11,8,8,0,0,0,0,False,1,0,0,HomeWin,3,0,5.0,0.0,-11,0,0,0,2,0,4,0.3076923076923077,0.75,0.5,0.25,-0.1923076923076923
6150,2016/17,2016-12-14,West Ham,Burnley,1,0,H,1,0,H,20.0,8.0,7.0,2.0,6,1,12,15,0,2,0,0,False,1,0,0,HomeWin,3,0,12.0,5.0,5,-3,-2,0,1,1,1,0.35,0.14285714285714285,0.25,0.0,0.09999999999999998
